instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.5,0.7631237920103493
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.6,0.7638728456373003
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.7,0.7646779919137835
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.8,0.7655611197657266
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.9,0.7665655218583174
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,1.0,0.7663652216737531
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.0,0.7173333333333335
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.1,0.6166666666666667
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.2,0.6153333333333333
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.3,0.622
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.4,0.6220000000000001
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.5,0.618
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.6,0.6146666666666668
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.7,0.6113333333333334
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.8,0.6206666666666666
150,4,3,0.503250698067,1.0,0,50,50,0,0,0.9,0.6193333333333332
150,4,3,0.503250698067,1.0,0,50,50,0,0,1.0,0.622
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.0,0.5403212279711133
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.1,0.4485243097863231
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.2,0.489689341931905
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.3,0.5076338524176053
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.4,0.4813747956848644
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.5,0.5030469058020544
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.6,0.5025993838350816
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.7,0.49800229823570796
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.8,0.4982549159459916
215,9,7,-0.0870948120222,0.8461745637360001,0,76,10,0,0,0.9,0.4915113277264307
